hsr_value,code,product_name,brands,categories,categories_tags,labels,labels_tags,countries,nutriscore_grade,nova_group,energy-kj_100g,energy_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,proteins_100g,fiber_100g,salt_100g,sodium_100g,energy_kj_100g,sugar_energy_ratio,category_primary
4.5,9300652955637,Up & Go Liquid Breakfast Banana,Sanitarium,Flavoured milks,en:beverages-and-beverages-preparations|en:beverages|en:dairies|en:dairy-drinks|en:flavoured-milks,"Health Star Rating,Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,"Australia,New Zealand",c,,,329.0,11.36,6.32,1.8,0.24,3.32,,0.159,0.0636,329.0,0.019209726443768997,beverages-and-beverages-preparations
4.5,9300633684495,5% Fat Extra Lean Pork Mince,Woolworths,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,534.0,1.0,1.0,5.0,1.9,20.5,,0.133,0.053,534.0,0.0018726591760299626,
4.5,2802699013785,Kangaroo Steak,K-Roo,,,"No gluten, Australian made, en:health-star-rating-4-5",en:no-gluten|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,629.0,0.3,0.2,2.1,0.8,32.0,,0.17,0.068,629.0,0.0003179650238473768,
4.5,9350539000462,Mexican Beef Protein Pizza,FroPro,,,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,653.0,10.2,1.72,6.22,2.78,14.9,13.3,1.58,0.633,653.0,0.0026339969372128637,
4.5,4088700067277,Natural Cashews,Aldi,en:cashew-nuts,en:plant-based-foods-and-beverages|en:plant-based-foods|en:nuts-and-their-products|en:nuts|en:cashew-nuts,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,a,,,2380.0,26.7,5.33,47.3,8.33,16.3,10.0,0.0167,0.00667,2380.0,0.002239495798319328,plant-based-foods-and-beverages
4.5,9339687200610,Seed grains crispbread,Woolworths,"plant-based-foods-and-beverages, plant-based-foods, snacks, cereals-and-potatoes, salty-snacks, appetizers, breads, da:crackers, crispbreads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:biscuits-and-crackers|en:breads|en:crackers-appetizers|en:crispbreads,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,Australia,c,,,1966.0,34.8,1.6,26.2,2.9,16.4,15.5,1.3175,0.527,1966.0,0.0008138351983723297,plant-based-foods-and-beverages
4.5,9300633391652,Canola Oil,Woolworths,"Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Rapeseed oils,Canola oils",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fats|en:vegetable-fats|en:vegetable-oils|en:rapeseed-oils|en:canola-oils,"Health Star Rating,Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,"Australia,New Zealand",b,2.0,3400.0,3400.0,0.1,0.1,91.5,6.5,0.1,,0.0125,0.005,3400.0,2.9411764705882354e-05,plant-based-foods-and-beverages
4.5,9300633683252,French Fries cooked in sunflower oil,Woolworths,fr:chips,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps,"Health Star Rating, Health Star Rating 4.5, en:source-of-fibre",en:source-of-fibre|en:health-star-rating|en:health-star-rating-4-5,au,unknown,,,653.0,26.6,1.0,3.7,1.0,2.4,2.6,,,653.0,0.0015313935681470138,snacks
4.5,9400597024402,Crushed Chilli,Woolworths,,,"Health Star Rating,Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,"Australia,New Zealand",unknown,,,335.0,8.0,6.0,4.0,2.0,2.0,6.0,0.3,0.12,335.0,0.01791044776119403,
4.5,9339687200597,Beetroot crispbread,Woolworths,"plant-based-foods-and-beverages, plant-based-foods, snacks, cereals-and-potatoes, salty-snacks, appetizers, breads, da:crackers, crispbreads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:biscuits-and-crackers|en:breads|en:crackers-appetizers|en:crispbreads,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,Australia,a,,,1636.0,42.2,5.0,15.3,1.8,14.615384431985,12.7,0.9625,0.385,1636.0,0.003056234718826406,plant-based-foods-and-beverages
4.5,9350539003302,fropro protein dumplings sweet chili chicken,fropro,,,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,609.0,15.3,2.26,1.26,0.348,16.7,,0.628,0.251,609.0,0.0037110016420361246,
4.5,9310174001347,healthy choice straight cut potato chips cooked in canola oil,McCain,fr:chips,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps,"Health Star Rating, Health Star Rating 4.5, en:australian-made",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,a,4.0,,251.0,11.4,0.25,1.25,0.1,1.35,1.2,0.045,0.018,251.0,0.00099601593625498,snacks
4.5,9351777001228,Vanilla cupcakes,,,,"No gluten, en:health-star-rating-4-5",en:no-gluten|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,937.0,9.5,1.1,10.0,1.4,1.9,,0.32,0.128,937.0,0.0011739594450373534,
4.5,9310232962177,Classic Maltesers Flavoured Milk 500ml,Dairy Farmers,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,240.0,5.2,4.4,2.5,1.6,3.4,,0.0975,0.039,240.0,0.018333333333333333,
4.5,9310139125606,Flathead,,en:frozen-fishes,en:seafood|en:fishes-and-their-products|en:fishes|en:frozen-foods|en:frozen-seafood|en:frozen-fishes,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,a,,,403.0,1.0,1.0,1.0,0.2,21.0,,0.2,0.08,403.0,0.0024813895781637717,seafood
4.5,9350539001094,High Protein Peri Peri Breast Fillet,FroPro FPFC,,,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,650.0,9.73,0.8,3.93,0.667,23.7,1.8,0.793,0.317,650.0,0.0012307692307692308,
4.5,9310232962160,Classic Mars Inspired Flavoured Milk,Dairy Farmers,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,240.0,5.3,4.3,2.5,1.6,3.4,0.0,0.188,0.075,240.0,0.017916666666666668,
4.5,8809059296028,Seaweed Snack Wasabi,HoSan,,,"Vegetarian, Vegan, No lactose, en:health-star-rating-4-5",en:vegetarian|en:vegan|en:health-star-rating|en:health-star-rating-4-5|en:no-lactose,en:Australia,unknown,,,89.0,1.68,0.1,1.27,,0.79,0.75,,,89.0,0.0011235955056179776,
4.5,9310081405948,Thai Stir fy,Birds Eye,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables, Mixed vegetables",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:frozen-foods|en:vegetables|en:frozen-plant-based-foods|en:frozen-vegetables|en:mixed-vegetables,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,au,a,,,131.0,3.87,2.53,0.4,0.133,1.73,,0.06,0.024,131.0,0.01931297709923664,plant-based-foods-and-beverages
4.5,720516025594,Quinoa Porridge with Bush Honey,,,,"No gluten, Vegetarian, Kosher, Vegan, Australian made, Health Star Rating, Health Star Rating 4.5, Health Star Rating 5",en:no-gluten|en:vegetarian|en:kosher|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4-5|en:health-star-rating-5,en:Australia,unknown,4.0,,1534.0,67.666666666667,11.0,3.0,1.0,10.333333333333,11.666666666667,0.33333333333332,0.133333333333328,1534.0,0.007170795306388526,
4.5,12956890,Creamed Cottage Cheese,Woolworths,,,"Australian made, Health Star Rating, Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,Australia,unknown,4.0,388.0,388.0,6.3,5.7,2.4,1.6,11.3,,0.833,0.333,388.0,0.014690721649484536,
4.5,793618109257,Poached chicken and supercharged quinoa,,,,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,502.0,5.8769230769231,1.6615384615385,4.7692307692308,0.76923076923077,12.338461538462,,0.12384615384616,0.049538461538464,502.0,0.003309837572785857,
4.5,4088700006757,White Quinoa,,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Quinoa",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:quinoa,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,581.0,19.3,0.3,2.9,0.6,5.5,,,,581.0,0.0005163511187607573,plant-based-foods-and-beverages
4.5,9319133336896,Cookies and cream choc top aussie oat bars,Carman's,"Snacks, Sweet snacks, Bars, Cereal bars",en:snacks|en:sweet-snacks|en:bars|en:cereal-bars,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,Australia,unknown,4.0,,1600.0,52.666666666667,9.6666666666667,12.333333333333,4.0,8.6666666666667,14.666666666667,,,1600.0,0.006041666666666687,snacks
4.5,9310645465449,Miso Sesame Tofu,Nature’s Kitchen,,,"Vegetarian, Vegan, Australian made, en:health-star-rating-4-5",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,699.0,14.3,4.5,5.8,1.0,12.4,3.8,0.7,0.28,699.0,0.006437768240343348,
4.5,9310571010218,Pocket pita bread,MEB Foods,,,"No preservatives, Australian made, No additives, en:health-star-rating-4-5",en:no-preservatives|en:australian-made|en:health-star-rating|en:health-star-rating-4-5|en:no-additives,en:au,unknown,,,1070.0,46.8,0.968,1.29,0.323,10.0,7.74,0.55,0.22,1070.0,0.0009046728971962616,
4.5,9326666610201,Apple & Sultana Multigrain Flakes,,,,"No gluten, Australian made, Health Star Rating, Health Star Rating 4.5",en:no-gluten|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1797.0,77.5,17.0,5.75,2.25,8.5,13.25,0.325,0.13,1797.0,0.009460211463550361,
4.5,9313107690052,Sockeye Salmon,Cooke Seafood,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,au,unknown,,,549.0,0.8,0.8,4.72,0.8,22.2,,0.196,0.0784,549.0,0.0014571948998178506,
4.5,9310072033884,VitaWeat 9 grains Lunch to Go,Arnott's,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1721.0,62.608695652174,1.7391304347826,9.5652173913043,1.304347826087,12.173913043478,13.478260869565,1.0652173913044,0.42608695652176,1721.0,0.0010105348255564207,
4.5,9325175003009,Gluten free bread,,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Specific products, Products for specific diets, Breads, Products without gluten, Gluten-free breads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:specific-products|en:products-for-specific-diets|en:breads|en:products-without-gluten|en:gluten-free-breads,"No gluten, Vegetarian, Australian made, Health Star Rating, Health Star Rating 4.5, en:high-fibres",en:no-gluten|en:vegetarian|en:source-of-fibre|en:australian-made|en:health-star-rating|en:health-star-rating-4-5|en:high-fibres,en:au,c,4.0,,894.0,34.2169,5.9036,3.6145,0.9639,5.9036,,0.86747,0.346988,894.0,0.006603579418344519,plant-based-foods-and-beverages
4.5,9351338001476,Plant based beef steak,Veef,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,au,unknown,,,732.0,7.30000019073486,1.39999997615814,2.0,0.28999999165535,31.1000003814697,,,,732.0,0.0019125682734400821,
4.5,9310571000202,Wholemeal pita,,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, Flatbreads, Pitas",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:flatbreads|en:special-breads|en:pitas,"Vegetarian, Vegan, Australian made, Health Star Rating, Health Star Rating 4.5",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,Australia,a,,1125.0,1125.0,49.2,1.5,1.3,0.3,11.8,5.4,0.625,0.25,1125.0,0.0013333333333333333,plant-based-foods-and-beverages
4.5,9310175217891,Corn,,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,261.0,8.0556,4.0278,1.6667,0.2778,2.3611,,0.62847225,0.2513889,261.0,0.015432183908045977,
4.5,9300633456566,Nut mix,,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,2644.0,12.5,4.6,56.6,6.3,16.3,7.2,,,2644.0,0.001739788199697428,
4.5,9421905407083,Mixed berries,,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,192.0,10.9,6.8,0.4,0.0,1.0,3.8,,,192.0,0.035416666666666666,
4.5,9315596991047,Schweppes,Schweppes,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,0.0,
4.5,9300652806625,Up & Go - Liquid Breakfast - Honeycomb flavour,Sanitarium,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,306.0,10.76,5.64,1.48,0.2,3.28,1.6,0.162,0.0648,306.0,0.018431372549019606,
4.5,9300605151451,Classic pieces,Harvest Gourmet,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,au,unknown,,,657.0,1.20000004768372,1.10000002384186,8.39999961853027,,16.5,5.0,,,657.0,0.0016742770530317503,
4.5,4088700139776,Quick 2 Go Vanilla flavour,,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,296.0,10.52,6.8,1.4,0.2,3.2,1.32,0.178,0.0712,296.0,0.02297297297297297,
4.5,9341650002329,Vita soy,Vitasoy,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,586.0,13.3,6.9,5.7,1.3,8.4,0.3,0.177,0.071,586.0,0.011774744027303755,
4.5,9319133339323,Protein Porridge Mixed Berry,Carman’s,Porridge,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:porridge,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:australia,b,4.0,1630.0,1630.0,64.2,19.4,6.6,1.2,12.0,8.6,0.052,0.0208,1630.0,0.011901840490797545,plant-based-foods-and-beverages
4.5,9315303019224,Salted peanuts,7-Eleven,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,2551.0,8.4444444444444,5.5555555555556,51.111111111111,6.4444444444444,26.222222222222,8.0,1.0277777777778,0.41111111111112,2551.0,0.002177795200139396,
4.5,9354853001211,Steak - Meat Free,Get Plant’d,"Plant-based foods and beverages, Plant-based foods, en:meat-analogues",en:plant-based-foods-and-beverages|en:plant-based-foods|en:meat-alternatives|en:meat-analogues,"Vegetarian, Vegan, Australian made, en:health-star-rating-4-5",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,c,4.0,,832.0,18.4,7.6,2.4,0.4,25.2,3.2,1.42,0.568,832.0,0.009134615384615383,plant-based-foods-and-beverages
4.5,9317133007976,Breakfast Superfiod,,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1570.0,59.2,27.6,11.0,4.1,7.7,,0.2725,0.109,1570.0,0.017579617834394906,
4.5,4088700139981,Quick 2 Go,,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,300.0,10.72,6.72,1.4,0.2,3.2,1.32,0.193,0.0772,300.0,0.0224,
4.5,9300633636555,Roast mixed vegetables,Woolworths,,,"Australian made, Health Star Rating, Health Star Rating 4.5, Health Star Rating 5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5|en:health-star-rating-5,en:Australia,unknown,,,226.0,10.1,3.96,0.4,0.4,1.72,2.64,0.037,0.0148,226.0,0.017522123893805308,
4.5,4088700128237,Strawberry Quick 2 Go,,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,301.0,10.7,6.7,1.4,0.2,3.2,1.3,0.1925,0.077,301.0,0.022259136212624587,
4.5,9339687043736,Nut mix,Woolworths,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,791.0,4.3,1.4,15.9,2.4,15.9,81.0,1.9,0.76,791.0,0.0017699115044247787,
4.5,9310232956589,High Protein Full Cream Milk,The Complete Dairy,"Dairies, Milks, Whole milks",en:dairies|en:milks|en:whole-milks,"Health Star Rating, Health Star Rating 4.5, High proteins",en:source-of-proteins|en:health-star-rating|en:health-star-rating-4-5|en:high-proteins,en:au,c,,,284.0,3.32,3.32,3.4,2.4,6.0,,0.016,0.0064,284.0,0.011690140845070422,dairies
4.5,9311094700310,The BIG softy Giant White Sandwhich,mias bakery,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, White breads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:white-breads,"No preservatives, Health Star Rating, Health Star Rating 4.5",en:no-preservatives|en:health-star-rating|en:health-star-rating-4-5,en:Australia,a,4.0,,1250.0,44.0,2.7,0.8,0.125,7.9,7.4,0.914,0.366,1250.0,0.00216,plant-based-foods-and-beverages
4.5,9310645260624,smoke infused tofu,Coles,"Plant-based foods and beverages, Plant-based foods, Legumes and their products",en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,a,,,594.0,8.9,4.4,5.2,1.0,12.3,5.1,1.2,0.48,594.0,0.007407407407407408,plant-based-foods-and-beverages
4.5,9339687013456,Barramundi Portions,Woolworths,Seafood,en:seafood,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:Australia,a,,,523.0,0.1,0.1,5.3,1.2,19.2,,0.14,0.056,523.0,0.00019120458891013384,seafood
4.5,9421021173046,Low card granola,Vogel’s,,,"Health Star Rating, Health Star Rating 4.5, en:new",en:health-star-rating|en:health-star-rating-4-5|en:new,"New Zealand, en:australia",unknown,,,2390.0,11.25,3.5,48.5,13.25,17.0,13.25,0.1875,0.075,2390.0,0.0014644351464435147,
4.5,9339687133901,Vegetable oil,Woolworths,,,"Australian made, Health Star Rating, Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,3389.0,0.1,0.1,91.4,6.1,0.1,,0.0125,0.005,3389.0,2.950722927117144e-05,
4.5,93574891,Caramel Slice Greek Yogurt,Chobani flip,,,"No preservatives, Health Star Rating, Health Star Rating 4.5, en:australian-made",en:no-preservatives|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,164.0,10.7,8.52,2.19,1.17,5.51,0.0,0.0855,0.0342,164.0,0.05195121951219512,
4.5,9339687219636,Lightly Sparkling Spring Water,Woolworths,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,,1.0,0.0,
4.5,9310645181202,Spiced lentil kale koftas,Coles,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,649.0,26.4,5.2,1.0,1.0,7.0,,0.675,0.27,649.0,0.008012326656394453,
